Feature,Average Pointwise Mutual Information
cornilles,-inf
<s> <s> rob,-inf
<s> rob cornilles,-inf
rob cornilles supports,-inf
cornilles supports privatizing,-inf
supports privatizing medicare,-inf
privatizing medicare .,-inf
branch,-inf
<s> <s> 2005,-inf
<s> 2005 dan,-inf
2005 dan branch,-inf
dan branch tried,-inf
branch tried expand,-inf
tried expand third,-inf
expand third trimester,-inf
trimester abortions texas,-inf
abortions texas .,-inf
steady,-inf
progress,-inf
improving,-inf
<s> democrats made,-inf
democrats made steady,-inf
made steady progress,-inf
steady progress creating,-inf
progress creating jobs,-inf
creating jobs improving,-inf
jobs improving schools,-inf
improving schools .,-inf
michigan,-inf
bottle,-inf
deposit,-inf
afford,-inf
redemptions,-inf
<s> <s> michigan,-inf
<s> michigan massachusetts,-inf
michigan massachusetts raised,-inf
massachusetts raised bottle,-inf
raised bottle deposit,-inf
bottle deposit could,-inf
deposit could no,-inf
could no longer,-inf
no longer afford,-inf
longer afford program,-inf
afford program redemptions,-inf
program redemptions high,-inf
redemptions high no,-inf
high no profit,-inf
no profit there,-inf
profit there .,-inf
admit,-inf
not_half,-inf
not_general,-inf
not_revenue,-inf
not_goes,-inf
not_education,-inf
<s> whether like,-inf
whether like admit,-inf
like admit not,-inf
admit not not_half,-inf
not not_half not_general,-inf
not_half not_general not_revenue,-inf
not_general not_revenue not_goes,-inf
not_revenue not_goes not_education,-inf
not_goes not_education .,-inf
not_education . </s>,-inf
fought,-inf
developers,-inf
draining,-inf
everglades,-inf
<s> im one,-inf
im one whos,-inf
one whos fought,-inf
whos fought developers,-inf
fought developers draining,-inf
developers draining everglades,-inf
draining everglades !,-inf
everglades ! </s>,-inf
johnson,-inf
calls,-inf
privatize,-inf
<s> says ron,-inf
says ron johnson,-inf
ron johnson calls,-inf
johnson calls social,-inf
calls social security,-inf
social security ponzi,-inf
security ponzi scheme,-inf
ponzi scheme wants,-inf
scheme wants privatize,-inf
wants privatize program,-inf
privatize program .,-inf
31,-inf
type,-inf
<s> <s> 31,-inf
<s> 31 states,-inf
31 states 10,-inf
states 10 000,-inf
10 000 cities,-inf
000 cities type,-inf
cities type policies,-inf
type policies passed,-inf
policies passed referring,-inf
passed referring north,-inf
referring north carolinas,-inf
north carolinas house,-inf
carolinas house bill,-inf
house bill 2,-inf
bill 2 .,-inf
2 . </s>,-inf
climate,-inf
directly,-inf
related,-inf
<s> <s> climate,-inf
<s> climate change,-inf
climate change directly,-inf
change directly related,-inf
directly related growth,-inf
related growth terrorism,-inf
growth terrorism .,-inf
soup,-inf
kitchens,-inf
<s> <s> jobs,-inf
<s> jobs bill,-inf
jobs bill includes,-inf
bill includes president,-inf
includes president obamas,-inf
president obamas tax,-inf
obamas tax soup,-inf
tax soup kitchens,-inf
soup kitchens </s>,-inf
kitchens </s> </s>,-inf
taxpayer,-inf
cars,-inf
finland,-inf
windmills,-inf
says obama administration,-inf
obama administration spent,-inf
administration spent taxpayer,-inf
spent taxpayer dollars,-inf
taxpayer dollars electric,-inf
dollars electric cars,-inf
electric cars finland,-inf
cars finland windmills,-inf
finland windmills china,-inf
windmills china .,-inf
china . </s>,-inf
sarah,-inf
wasilla,-inf
highly,-inf
respected,-inf
librarian,-inf
consider,-inf
removing,-inf
books,-inf
removed,-inf
<s> <s> sarah,-inf
<s> sarah mayor,-inf
sarah mayor wasilla,-inf
mayor wasilla tried,-inf
wasilla tried fire,-inf
tried fire highly,-inf
fire highly respected,-inf
highly respected city,-inf
respected city librarian,-inf
city librarian librarian,-inf
librarian librarian refused,-inf
librarian refused consider,-inf
refused consider removing,-inf
consider removing library,-inf
removing library books,-inf
library books sarah,-inf
books sarah wanted,-inf
sarah wanted removed,-inf
wanted removed .,-inf
removed . </s>,-inf
approves,-inf
reducing,-inf
maximum,-inf
forfeiture,-inf
possession,-inf
23,-inf
bicycle,-inf
violations,-inf
<s> milwaukee approves,-inf
milwaukee approves reducing,-inf
approves reducing maximum,-inf
reducing maximum forfeiture,-inf
maximum forfeiture marijuana,-inf
forfeiture marijuana possession,-inf
marijuana possession 50,-inf
possession 50 city,-inf
50 city would,-inf
city would 23,-inf
would 23 different,-inf
23 different bicycle,-inf
different bicycle violations,-inf
bicycle violations higher,-inf
violations higher forfeiture,-inf
higher forfeiture .,-inf
forfeiture . </s>,-inf
<s> <s> illegal,-inf
<s> illegal immigrants,-inf
illegal immigrants five,-inf
immigrants five years,-inf
five years ago,-inf
wrote,-inf
letter,-inf
supporting,-inf
hillarycare,-inf
says rick perry,-inf
rick perry wrote,-inf
perry wrote letter,-inf
wrote letter supporting,-inf
letter supporting hillarycare,-inf
supporting hillarycare .,-inf
hillarycare . </s>,-inf
ent,-inf
trademark,-inf
complaints,-inf
s . pat,-inf
. pat ent,-inf
pat ent trademark,-inf
ent trademark office,-inf
trademark office received,-inf
office received zero,-inf
received zero complaints,-inf
zero complaints washington,-inf
complaints washington redskins,-inf
washington redskins name,-inf
redskins name .,-inf
name . </s>,-inf
proposals,-inf
cause,-inf
premiums,-inf
not_decreased,-inf
not_hundreds,-inf
not_millions,-inf
not_lose,-inf
not_insurance,-inf
not_coverage,-inf
<s> <s> presidents,-inf
<s> presidents health,-inf
presidents health care,-inf
health care proposals,-inf
care proposals cause,-inf
proposals cause americans,-inf
cause americans premiums,-inf
americans premiums increased,-inf
premiums increased not,-inf
increased not not_decreased,-inf
not not_decreased not_hundreds,-inf
not_decreased not_hundreds not_millions,-inf
not_hundreds not_millions not_people,-inf
not_millions not_people not_lose,-inf
not_people not_lose not_current,-inf
not_lose not_current not_insurance,-inf
not_current not_insurance not_coverage,-inf
not_insurance not_coverage .,-inf
not_coverage . </s>,-inf
abiding,-inf
citizens,-inf
statistic,-inf
<s> <s> mexican,-inf
<s> mexican immigrants,-inf
mexican immigrants law,-inf
immigrants law abiding,-inf
law abiding u,-inf
abiding u .,-inf
s . citizens,-inf
. citizens statistic,-inf
citizens statistic .,-inf
statistic . </s>,-inf
vetoed,-inf
package,-inf
<s> says chris,-inf
says chris christie,-inf
chris christie vetoed,-inf
christie vetoed jobs,-inf
vetoed jobs package,-inf
jobs package 30,-inf
package 30 bills,-inf
30 bills .,-inf
bills . </s>,-inf
mining,-inf
<s> already american,-inf
already american jobs,-inf
american jobs solar,-inf
jobs solar industry,-inf
solar industry coal,-inf
industry coal mining,-inf
coal mining .,-inf
mining . </s>,-inf
illinois,-inf
gubernatorial,-inf
bradys,-inf
priority,-inf
winning,-inf
sponsor,-inf
euthanize,-inf
sheltered,-inf
dogs,-inf
cats,-inf
chambers,-inf
<s> says illinois,-inf
says illinois gubernatorial,-inf
illinois gubernatorial candidate,-inf
gubernatorial candidate bill,-inf
candidate bill bradys,-inf
bill bradys first,-inf
bradys first priority,-inf
first priority winning,-inf
priority winning primary,-inf
winning primary sponsor,-inf
primary sponsor bill,-inf
sponsor bill would,-inf
bill would mass,-inf
would mass euthanize,-inf
mass euthanize sheltered,-inf
euthanize sheltered dogs,-inf
sheltered dogs cats,-inf
dogs cats gas,-inf
cats gas chambers,-inf
gas chambers .,-inf
chambers . </s>,-inf
worsened,-inf
<s> barack obama economy,-inf
barack obama economy thats,-inf
economy thats worsened,-inf
thats worsened since,-inf
worsened since hes,-inf
since hes president,-inf
hes president united,-inf
<s> <s> romney,-inf
<s> romney failed,-inf
romney failed take,-inf
failed take action,-inf
take action sanctuary,-inf
action sanctuary cities,-inf
sanctuary cities massachusetts,-inf
cities massachusetts .,-inf
massachusetts . </s>,-inf
pre,-inf
peak,-inf
trailed,-inf
comes,-inf
consecutive,-inf
<s> says new,-inf
says new jersey,-inf
new jersey nearly,-inf
jersey nearly 200,-inf
nearly 200 000,-inf
200 000 jobs,-inf
000 jobs pre,-inf
jobs pre recession,-inf
pre recession peak,-inf
recession peak gov,-inf
peak gov .,-inf
gov . chris,-inf
. chris christie,-inf
chris christie new,-inf
christie new jersey,-inf
new jersey trailed,-inf
jersey trailed rest,-inf
trailed rest america,-inf
rest america comes,-inf
america comes unemployment,-inf
comes unemployment 12,-inf
unemployment 12 consecutive,-inf
12 consecutive months,-inf
consecutive months .,-inf
thomas,-inf
eric,-inf
duncan,-inf
elevated,-inf
temperature,-inf
<s> says thomas,-inf
says thomas eric,-inf
thomas eric duncan,-inf
eric duncan came,-inf
duncan came united,-inf
came united states,-inf
united states elevated,-inf
states elevated temperature,-inf
elevated temperature .,-inf
temperature . </s>,-inf
conducting,-inf
<s> <s> afghanistan,-inf
<s> afghanistan longer,-inf
afghanistan longer foreign,-inf
longer foreign land,-inf
foreign land conducting,-inf
land conducting war,-inf
conducting war nations,-inf
war nations history,-inf
nations history .,-inf
<s> <s> gas,-inf
<s> gas prices,-inf
gas prices gone,-inf
prices gone 2,-inf
gone 2 since,-inf
2 since obama,-inf
since obama took,-inf
obama took office,-inf
took office .,-inf
office . </s>,-inf
webster,-inf
form,-inf
trap,-inf
abusive,-inf
<s> <s> webster,-inf
<s> webster sponsored,-inf
webster sponsored bill,-inf
sponsored bill create,-inf
bill create form,-inf
create form marriage,-inf
form marriage would,-inf
marriage would trap,-inf
would trap women,-inf
trap women abusive,-inf
women abusive relationships,-inf
abusive relationships .,-inf
relationships . </s>,-inf
<s> says judges,-inf
says judges get,-inf
judges get better,-inf
get better benefits,-inf
better benefits lower,-inf
benefits lower cost,-inf
lower cost everybody,-inf
cost everybody else,-inf
everybody else state,-inf
else state .,-inf
state . </s>,-inf
casinos,-inf
bankrupt,-inf
<s> <s> lot,-inf
<s> lot casinos,-inf
lot casinos across,-inf
casinos across country,-inf
across country gone,-inf
country gone bankrupt,-inf
gone bankrupt .,-inf
bankrupt . </s>,-inf
<s> <s> small,-inf
<s> small businesses,-inf
small businesses create,-inf
businesses create 70,-inf
create 70 percent,-inf
70 percent jobs,-inf
percent jobs america,-inf
jobs america .,-inf
seniors,-inf
<s> <s> seniors,-inf
<s> seniors coverage,-inf
seniors coverage medicare,-inf
coverage medicare advantage,-inf
medicare advantage give,-inf
advantage give share,-inf
give share health,-inf
share health care,-inf
care reform </s>,-inf
reform </s> </s>,-inf
arrested,-inf
leader,-inf
<s> <s> 12,-inf
<s> 12 000,-inf
12 000 school,-inf
000 school kids,-inf
school kids arrested,-inf
kids arrested florida,-inf
arrested florida .,-inf
florida . makes,-inf
. makes florida,-inf
makes florida nations,-inf
florida nations leader,-inf
nations leader area,-inf
leader area .,-inf
area . </s>,-inf
rank,-inf
<s> texas country,-inf
texas country economy,-inf
country economy would,-inf
economy would rank,-inf
would rank 10,-inf
rank 10 .,-inf
10 . .,-inf
. . in,-inf
. in world,-inf
in world .,-inf
rigs,-inf
operation,-inf
<s> <s> oil,-inf
<s> oil rigs,-inf
oil rigs operation,-inf
rigs operation united,-inf
operation united states,-inf
united states rest,-inf
states rest world,-inf
rest world combined,-inf
payday,-inf
lenders,-inf
poor,-inf
charging,-inf
<s> <s> payday,-inf
<s> payday lenders,-inf
payday lenders profit,-inf
lenders profit poor,-inf
profit poor charging,-inf
poor charging 1,-inf
charging 1 000,-inf
1 000 plus,-inf
000 plus percent,-inf
plus percent interest,-inf
percent interest .,-inf
interest . </s>,-inf
trust,-inf
sound,-inf
done,-inf
function,-inf
2038,-inf
changes,-inf
social security trust,-inf
security trust fund,-inf
trust fund sound,-inf
fund sound .,-inf
sound . without,-inf
. without anything,-inf
without anything done,-inf
anything done would,-inf
done would function,-inf
would function well,-inf
function well 2038,-inf
well 2038 even,-inf
2038 even time,-inf
even time no,-inf
time no changes,-inf
no changes could,-inf
changes could pay,-inf
could pay 80,-inf
pay 80 percent,-inf
80 percent benefits,-inf
percent benefits people,-inf
benefits people earned,-inf
people earned .,-inf
earned . </s>,-inf
commitment,-inf
seriously,-inf
break,-inf
pledge,-inf
stricklands,-inf
hike,-inf
defeated,-inf
soundly,-inf
tuesday,-inf
<s> <s> commitment,-inf
<s> commitment voters,-inf
commitment voters take,-inf
voters take seriously,-inf
take seriously incumbent,-inf
seriously incumbent ohio,-inf
incumbent ohio break,-inf
ohio break pledge,-inf
break pledge vote,-inf
pledge vote ted,-inf
vote ted stricklands,-inf
ted stricklands income,-inf
stricklands income tax,-inf
income tax hike,-inf
tax hike defeated,-inf
hike defeated soundly,-inf
defeated soundly tuesday,-inf
soundly tuesday .,-inf
tuesday . </s>,-inf
amber,-inf
alert,-inf
obama administration shut,-inf
administration shut amber,-inf
shut amber alert,-inf
amber alert program,-inf
alert program government,-inf
program government shutdown,-inf
<s> <s> republicans,-inf
<s> republicans 2,-inf
republicans 2 percent,-inf
2 percent muslim,-inf
percent muslim vote,-inf
muslim vote .,-inf
americas,-inf
exploding,-inf
greater,-inf
percentage,-inf
behind,-inf
bars,-inf
<s> <s> w,-inf
<s> w e,-inf
w e see,-inf
e see americas,-inf
see americas prison,-inf
americas prison population,-inf
prison population exploding,-inf
population exploding america,-inf
exploding america greater,-inf
america greater percentage,-inf
greater percentage people,-inf
percentage people behind,-inf
people behind bars,-inf
behind bars nation,-inf
bars nation world,-inf
nation world !,-inf
world ! </s>,-inf
hearing,-inf
gabrielle,-inf
giffords,-inf
gen,-inf
petraeus,-inf
army,-inf
emphasis,-inf
environmentally,-inf
damaging,-inf
methods,-inf
stabbing,-inf
clubbing,-inf
enemy,-inf
order,-inf
minimize,-inf
carbon,-inf
output,-inf
<s> says hearing,-inf
says hearing rep,-inf
hearing rep .,-inf
rep . gabrielle,-inf
. gabrielle giffords,-inf
gabrielle giffords suggested,-inf
giffords suggested gen,-inf
suggested gen .,-inf
gen . david,-inf
. david petraeus,-inf
david petraeus army,-inf
petraeus army put,-inf
army put emphasis,-inf
put emphasis less,-inf
emphasis less environmentally,-inf
less environmentally damaging,-inf
environmentally damaging methods,-inf
damaging methods like,-inf
methods like stabbing,-inf
like stabbing clubbing,-inf
stabbing clubbing enemy,-inf
clubbing enemy forces,-inf
enemy forces order,-inf
forces order minimize,-inf
order minimize carbon,-inf
minimize carbon output,-inf
carbon output .,-inf
output . </s>,-inf
blocked,-inf
adjustment,-inf
2015,-inf
<s> every single,-inf
every single one,-inf
single one 41,-inf
one 41 republican,-inf
41 republican senators,-inf
republican senators blocked,-inf
senators blocked raise,-inf
blocked raise minimum,-inf
raise minimum wage,-inf
minimum wage receive,-inf
wage receive 2,-inf
receive 2 800,-inf
2 800 cost,-inf
800 cost living,-inf
cost living adjustment,-inf
living adjustment january,-inf
adjustment january 1,-inf
january 1 2015,-inf
1 2015 .,-inf
2015 . </s>,-inf
jose,-inf
<s> texas no,-inf
texas no .,-inf
no . 1,-inf
. 1 name,-inf
1 name new,-inf
name new male,-inf
new male babies,-inf
male babies many,-inf
babies many vote,-inf
many vote one,-inf
vote one day,-inf
one day jose,-inf
day jose .,-inf
jose . </s>,-inf
authorizing,-inf
strike,-inf
chemical,-inf
weapons,-inf
rubio voted authorizing,-inf
voted authorizing president,-inf
authorizing president obama,-inf
president obama strike,-inf
obama strike syria,-inf
strike syria assad,-inf
syria assad used,-inf
assad used chemical,-inf
used chemical weapons,-inf
chemical weapons people,-inf
weapons people .,-inf
clunkers,-inf
we've,-inf
junkyard,-inf
you've,-inf
tow,-inf
you're,-inf
<s> <s> cash,-inf
<s> cash clunkers,-inf
cash clunkers program,-inf
clunkers program we've,-inf
program we've got,-inf
we've got go,-inf
got go local,-inf
go local junkyard,-inf
