Feature,Pointwise Mutual Information
<s> <s> <s> hypocrisy at,1.5022793286397813
<s> <s> hypocrisy at the,1.5022793286397813
<s> hypocrisy at the clinton,1.5022793286397813
hypocrisy at the clinton foundation,1.5022793286397813
at the clinton foundation top,1.5022793286397813
the clinton foundation top male,1.5022793286397813
clinton foundation top male staff,1.5022793286397813
foundation top male staff made,1.5022793286397813
top male staff made on,1.5022793286397813
male staff made on average,1.5022793286397813
staff made on average 218,1.5022793286397813
made on average 218 029,1.5022793286397813
on average 218 029 while,1.5022793286397813
average 218 029 while top,1.5022793286397813
218 029 while top female,1.5022793286397813
029 while top female staff,1.5022793286397813
while top female staff made,1.5022793286397813
top female staff made 153,1.5022793286397813
female staff made 153 014,1.5022793286397813
staff made 153 014 from,1.5022793286397813
made 153 014 from 2010,1.5022793286397813
153 014 from 2010 2014,1.5022793286397813
014 from 2010 2014 </s>,1.5022793286397813
from 2010 2014 </s> </s>,1.5022793286397813
2010 2014 </s> </s> </s>,1.5022793286397813
2014 </s> </s> </s> </s>,1.5022793286397813
adopted,1.5022793286397813
1994,1.5022793286397813
fallen,1.5022793286397813
67,1.5022793286397813
<s> <s> <s> since the,1.5022793286397813
<s> <s> since the federal,1.5022793286397813
<s> since the federal violence,1.5022793286397813
since the federal violence against,1.5022793286397813
the federal violence against women,1.5022793286397813
federal violence against women act,1.5022793286397813
violence against women act was,1.5022793286397813
against women act was adopted,1.5022793286397813
women act was adopted in,1.5022793286397813
act was adopted in 1994,1.5022793286397813
was adopted in 1994 cases,1.5022793286397813
adopted in 1994 cases of,1.5022793286397813
in 1994 cases of domestic,1.5022793286397813
1994 cases of domestic violence,1.5022793286397813
cases of domestic violence have,1.5022793286397813
of domestic violence have fallen,1.5022793286397813
domestic violence have fallen by,1.5022793286397813
violence have fallen by 67,1.5022793286397813
have fallen by 67 percent,1.5022793286397813
fallen by 67 percent </s>,1.5022793286397813
by 67 percent </s> </s>,1.5022793286397813
67 percent </s> </s> </s>,1.5022793286397813
questioning,1.5022793286397813
miranda,1.5022793286397813
warning,1.5022793286397813
minutes,1.5022793286397813
<s> <s> <s> says federal,1.5022793286397813
<s> <s> says federal law,1.5022793286397813
<s> says federal law enforcement,1.5022793286397813
says federal law enforcement officers,1.5022793286397813
federal law enforcement officers cut,1.5022793286397813
law enforcement officers cut off,1.5022793286397813
enforcement officers cut off questioning,1.5022793286397813
officers cut off questioning of,1.5022793286397813
cut off questioning of the,1.5022793286397813
off questioning of the christmas,1.5022793286397813
questioning of the christmas day,1.5022793286397813
of the christmas day underwear,1.5022793286397813
the christmas day underwear bomber,1.5022793286397813
christmas day underwear bomber by,1.5022793286397813
day underwear bomber by giving,1.5022793286397813
underwear bomber by giving him,1.5022793286397813
bomber by giving him a,1.5022793286397813
by giving him a miranda,1.5022793286397813
giving him a miranda warning,1.5022793286397813
him a miranda warning after,1.5022793286397813
a miranda warning after 30,1.5022793286397813
miranda warning after 30 minutes,1.5022793286397813
warning after 30 minutes of,1.5022793286397813
after 30 minutes of questioning,1.5022793286397813
30 minutes of questioning </s>,1.5022793286397813
minutes of questioning </s> </s>,1.5022793286397813
of questioning </s> </s> </s>,1.5022793286397813
questioning </s> </s> </s> </s>,1.5022793286397813
legalizing,1.5022793286397813
<s> <s> <s> on legalizing,1.5022793286397813
<s> <s> on legalizing illegal,1.5022793286397813
<s> on legalizing illegal immigrants,1.5022793286397813
on legalizing illegal immigrants </s>,1.5022793286397813
legalizing illegal immigrants </s> </s>,1.5022793286397813
pregnancies,1.5022793286397813
unintended,1.5022793286397813
<s> <s> <s> nearly half,1.5022793286397813
<s> <s> nearly half of,1.5022793286397813
<s> nearly half of all,1.5022793286397813
nearly half of all pregnancies,1.5022793286397813
half of all pregnancies in,1.5022793286397813
of all pregnancies in the,1.5022793286397813
all pregnancies in the u,1.5022793286397813
pregnancies in the u s,1.5022793286397813
in the u s are,1.5022793286397813
the u s are unintended,1.5022793286397813
u s are unintended </s>,1.5022793286397813
s are unintended </s> </s>,1.5022793286397813
are unintended </s> </s> </s>,1.5022793286397813
unintended </s> </s> </s> </s>,1.5022793286397813
borrowing,1.5022793286397813
saudi,1.5022793286397813
dependency,1.5022793286397813
<s> <s> we are borrowing,1.5022793286397813
<s> we are borrowing saudi,1.5022793286397813
we are borrowing saudi money,1.5022793286397813
are borrowing saudi money for,1.5022793286397813
borrowing saudi money for saudi,1.5022793286397813
saudi money for saudi oil,1.5022793286397813
money for saudi oil with,1.5022793286397813
for saudi oil with the,1.5022793286397813
saudi oil with the result,1.5022793286397813
oil with the result being,1.5022793286397813
with the result being dependency,1.5022793286397813
the result being dependency and,1.5022793286397813
result being dependency and debt,1.5022793286397813
being dependency and debt </s>,1.5022793286397813
dependency and debt </s> </s>,1.5022793286397813
and debt </s> </s> </s>,1.5022793286397813
homes,1.5022793286397813
oswego,1.5022793286397813
lake,1.5022793286397813
welcome,1.5022793286397813
<s> <s> <s> says there,1.5022793286397813
<s> <s> says there are,1.5022793286397813
<s> says there are homes,1.5022793286397813
says there are homes for,1.5022793286397813
there are homes for sale,1.5022793286397813
are homes for sale on,1.5022793286397813
homes for sale on and,1.5022793286397813
for sale on and around,1.5022793286397813
sale on and around oswego,1.5022793286397813
on and around oswego lake,1.5022793286397813
and around oswego lake right,1.5022793286397813
around oswego lake right now,1.5022793286397813
oswego lake right now for,1.5022793286397813
lake right now for under,1.5022793286397813
right now for under 150,1.5022793286397813
now for under 150 000,1.5022793286397813
for under 150 000 that,1.5022793286397813
under 150 000 that anyone,1.5022793286397813
150 000 that anyone is,1.5022793286397813
000 that anyone is welcome,1.5022793286397813
that anyone is welcome to,1.5022793286397813
anyone is welcome to buy,1.5022793286397813
is welcome to buy </s>,1.5022793286397813
welcome to buy </s> </s>,1.5022793286397813
to buy </s> </s> </s>,1.5022793286397813
buy </s> </s> </s> </s>,1.5022793286397813
complaining,1.5022793286397813
gained,1.5022793286397813
590,1.5022793286397813
<s> <s> since the president,1.5022793286397813
<s> since the president became,1.5022793286397813
since the president became the,1.5022793286397813
the president became the president,1.5022793286397813
president became the president we,1.5022793286397813
became the president we have,1.5022793286397813
the president we have lost,1.5022793286397813
president we have lost 3,1.5022793286397813
we have lost 3 3,1.5022793286397813
have lost 3 3 million,1.5022793286397813
lost 3 3 million jobs,1.5022793286397813
3 3 million jobs in,1.5022793286397813
3 million jobs in the,1.5022793286397813
million jobs in the private,1.5022793286397813
jobs in the private sector,1.5022793286397813
in the private sector but,1.5022793286397813
the private sector but you,1.5022793286397813
private sector but you know,1.5022793286397813
sector but you know whos,1.5022793286397813
but you know whos done,1.5022793286397813
you know whos done ok,1.5022793286397813
know whos done ok and,1.5022793286397813
whos done ok and whos,1.5022793286397813
done ok and whos not,1.5022793286397813
ok and whos not complaining,1.5022793286397813
and whos not complaining today,1.5022793286397813
whos not complaining today the,1.5022793286397813
not complaining today the public,1.5022793286397813
complaining today the public sector,1.5022793286397813
today the public sector weve,1.5022793286397813
the public sector weve gained,1.5022793286397813
public sector weve gained 590,1.5022793286397813
sector weve gained 590 000,1.5022793286397813
weve gained 590 000 public,1.5022793286397813
gained 590 000 public sector,1.5022793286397813
590 000 public sector jobs,1.5022793286397813
000 public sector jobs </s>,1.5022793286397813
public sector jobs </s> </s>,1.5022793286397813
<s> <s> <s> <s> chris,1.5022793286397813
<s> <s> <s> chris christie,1.5022793286397813
<s> <s> chris christie has,1.5022793286397813
<s> chris christie has not,1.5022793286397813
chris christie has not increased,1.5022793286397813
christie has not increased the,1.5022793286397813
has not increased the taxes,1.5022793286397813
not increased the taxes on,1.5022793286397813
increased the taxes on anyone,1.5022793286397813
the taxes on anyone </s>,1.5022793286397813
taxes on anyone </s> </s>,1.5022793286397813
on anyone </s> </s> </s>,1.5022793286397813
anyone </s> </s> </s> </s>,1.5022793286397813
1978,1.5022793286397813
nationwide,1.5022793286397813
something,1.5022793286397813
<s> <s> <s> since 1978,1.5022793286397813
<s> <s> since 1978 college,1.5022793286397813
<s> since 1978 college tuition,1.5022793286397813
since 1978 college tuition nationwide,1.5022793286397813
1978 college tuition nationwide has,1.5022793286397813
college tuition nationwide has gone,1.5022793286397813
tuition nationwide has gone up,1.5022793286397813
nationwide has gone up something,1.5022793286397813
has gone up something like,1.5022793286397813
gone up something like four,1.5022793286397813
up something like four times,1.5022793286397813
something like four times the,1.5022793286397813
like four times the rate,1.5022793286397813
four times the rate of,1.5022793286397813
times the rate of inflation,1.5022793286397813
the rate of inflation </s>,1.5022793286397813
rate of inflation </s> </s>,1.5022793286397813
of inflation </s> </s> </s>,1.5022793286397813
inflation </s> </s> </s> </s>,1.5022793286397813
irresponsible,1.5022793286397813
<s> <s> says sen rob,1.5022793286397813
<s> says sen rob portman,1.5022793286397813
says sen rob portman said,1.5022793286397813
sen rob portman said it,1.5022793286397813
rob portman said it would,1.5022793286397813
portman said it would be,1.5022793286397813
said it would be irresponsible,1.5022793286397813
it would be irresponsible not,1.5022793286397813
would be irresponsible not to,1.5022793286397813
be irresponsible not to cut,1.5022793286397813
irresponsible not to cut medicare,1.5022793286397813
not to cut medicare </s>,1.5022793286397813
to cut medicare </s> </s>,1.5022793286397813
cut medicare </s> </s> </s>,1.5022793286397813
dekalb,1.5022793286397813
<s> <s> most of if,1.5022793286397813
<s> most of if not,1.5022793286397813
most of if not all,1.5022793286397813
of if not all of,1.5022793286397813
if not all of the,1.5022793286397813
not all of the dekalb,1.5022793286397813
all of the dekalb school,1.5022793286397813
